"id","area_A","area_B","area_C","area_D","area_sign","area_poster","area_wc1","area_wc2","area_wc3","area_room1","area_room2","area_room3","area_room4","area_room5","area_room6","area_serve","area_disc","area_main","area_canteen","area_leisure","area_other","area_ladder2","area_ladder4","area_ladder1","area_ladder3"
"10721",2113,4023,0,0,323,95,104,0,392,450,0,714,0,0,0,18,0,11034,876,7552,3732,273,298,,
"10723",2233,4622,0,0,319,137,187,0,153,554,0,0,0,0,0,0,377,0,0,2239,1707,88,106,,
"10725",0,0,0,0,472,16,0,204,0,0,0,611,0,0,0,145,1260,10857,159,0,1857,64,53,,
"10727",0,0,7810,0,476,495,716,0,0,359,0,0,0,0,0,0,0,0,0,738,1222,59,59,,
"10731",0,0,0,0,533,1426,0,0,171,0,0,0,0,0,0,64,1570,0,0,0,746,49,42,,
"10736",6901,4032,0,0,454,809,300,0,0,767,0,0,0,0,0,0,0,0,0,0,742,,,,
"10737",0,0,0,5532,201,196,1237,222,0,590,0,456,0,0,0,29,3093,10225,1117,4131,5476,166,181,,
"10740",0,0,0,7492,207,479,839,0,0,520,0,0,0,0,0,0,3014,3667,468,1417,4728,149,142,,
"10744",0,0,0,0,225,0,478,0,98,375,0,33,0,25083,0,9,437,0,665,0,796,69,70,,
"10750",0,0,0,0,384,30,210,0,155,0,0,542,0,0,0,23,2552,4321,1153,2593,1970,155,152,,
"10757",0,0,6311,0,294,389,848,0,859,538,0,0,0,0,0,0,900,12294,1565,5427,2729,218,188,,
"10758",0,0,0,2291,320,533,207,218,284,455,0,0,0,0,0,15,3629,10571,510,7150,5189,96,90,,
"10760",6465,3758,0,0,266,399,351,0,0,0,0,0,0,0,0,0,0,0,0,878,1256,65,62,,
"10761",0,0,0,6634,214,46,603,127,414,391,0,0,0,0,0,25,605,12270,1063,6551,3599,112,108,,
"10762",0,0,0,0,0,0,0,489,238,0,0,0,0,0,1751,34243,0,0,0,0,867,127,124,,
"10765",5993,3116,0,0,443,118,527,0,0,557,0,0,0,0,0,0,129,0,0,154,3141,117,113,,
"10766",0,4990,0,0,389,85,256,0,1905,149,0,106,0,0,0,8,4404,10601,770,3592,4286,201,210,,
"10772",0,0,0,0,282,0,0,294,0,0,0,0,0,0,0,24,1171,10591,454,0,1132,48,50,,
"10774",6265,3353,0,0,410,542,112,925,64,518,0,0,0,0,0,21,0,11962,788,4190,2625,81,78,,
"10775",1782,5180,0,0,200,96,249,0,0,720,0,0,0,0,0,0,0,0,0,2220,2236,71,82,,
"10776",0,0,0,0,390,39,368,0,0,0,0,0,0,0,0,0,1426,0,0,0,1554,,,,
"10777",0,0,0,0,202,0,0,204,0,0,0,0,0,0,0,0,1037,10034,0,0,480,,,,
"10780",0,0,0,0,327,15,493,152,160,404,0,469,0,19718,0,14,155,0,493,0,1391,96,96,,
"10781",2938,0,0,0,0,731,0,546,0,1276,10821,625,0,0,0,0,229,12034,1431,0,2045,,,41,40
"10785",0,0,0,0,244,37,0,95,0,0,0,0,0,0,0,14,180,9608,0,0,2583,49,51,,
"10790",0,0,0,5654,156,864,126,0,0,311,0,0,0,0,0,0,0,0,0,2578,1699,107,120,,
"10791",3467,5841,0,0,208,928,432,0,49,459,0,525,0,0,0,49,766,11846,748,2628,4511,276,246,,
"10796",0,0,0,9176,349,90,0,355,222,0,0,0,0,0,0,112,31,0,0,0,2775,42,40,,
"10803",2720,6008,0,0,263,1057,319,0,0,669,0,0,0,0,0,0,0,0,0,15,1743,50,50,,
"10804",0,0,0,0,477,248,370,0,0,0,0,0,0,0,0,0,0,12389,0,0,2263,,,,
"10807",0,0,0,4453,163,39,236,406,0,411,0,0,0,0,0,17,2526,0,0,2197,3379,82,82,,
"10812",0,0,0,0,363,0,0,593,310,0,0,298,0,0,0,25,0,10377,0,0,2147,40,41,,
"10817",0,0,0,0,229,0,0,320,0,0,0,120,0,0,0,0,1204,6621,726,0,746,47,74,,
"10818",0,8575,0,0,287,700,914,569,608,289,0,130,0,0,0,8,808,11836,1405,4016,3142,109,114,,
"10819",0,0,6028,0,273,1046,197,0,0,378,0,0,0,0,0,0,0,0,0,3181,1115,139,115,,
"10821",0,0,0,0,221,315,296,125,0,0,0,0,0,0,0,7,61,11525,274,0,2091,79,71,,
"10826",0,0,4938,0,254,669,705,567,295,339,0,0,0,0,0,7,2997,11846,574,5022,4634,182,189,,
"10829",0,0,0,0,280,1449,0,154,0,0,0,83,0,0,0,7,1403,0,0,0,936,44,43,,
"10830",0,0,0,0,297,0,131,202,0,0,0,706,0,0,0,8,919,11910,141,0,1455,87,74,,
"10832",0,0,10368,0,264,94,139,0,0,0,0,0,0,0,0,0,0,0,0,1003,1087,51,54,,
"10835",0,5771,0,0,386,947,826,358,295,0,0,0,0,0,0,0,312,11893,1150,7529,2862,109,103,,
"10836",1506,0,5052,0,246,37,688,669,407,836,0,0,0,0,0,15,790,12185,1248,5597,2942,152,126,,
"10837",3044,0,7162,0,234,786,290,0,0,527,0,0,0,0,0,71,127,0,0,0,758,15,,,
"10854",0,0,0,0,320,0,0,70,237,0,0,0,0,0,0,12,8313,3414,578,0,632,49,48,,
"10855",0,0,0,0,393,0,0,74,0,0,0,727,0,0,0,10,644,9859,0,0,1147,,,,
"10858",0,0,0,0,153,8,144,177,0,0,0,442,0,0,0,33,0,8895,193,297,1795,120,126,,
"10861",0,0,0,0,310,0,0,315,0,0,0,0,0,0,0,0,0,4326,605,0,634,71,58,,
"10863",0,0,0,0,132,0,200,64,0,0,0,0,0,0,0,0,115,8380,575,84,2079,105,110,,
"10865",0,0,0,0,243,0,0,0,458,0,0,0,0,0,0,7,1132,11994,0,191,1118,51,56,,
"10870",0,0,0,6082,371,363,107,140,337,666,0,0,0,0,0,14,3170,11999,870,4179,3354,122,125,,
"10873",0,0,6889,2782,334,68,470,139,0,675,0,75,0,0,0,0,438,0,0,184,1856,75,71,,
"10876",0,0,7371,3015,0,882,509,399,229,710,3996,0,0,0,0,9,0,12015,1485,0,2442,,,48,41
"10877",6132,3447,0,0,249,102,54,88,85,0,0,0,0,0,0,0,0,0,0,829,1205,65,61,,
"10879",0,4397,0,0,297,888,783,0,383,444,0,0,0,0,0,14,2257,12497,1362,5281,3777,263,233,,
"10880",0,0,0,0,348,0,0,445,0,0,0,656,0,0,0,7,770,12731,0,0,801,,,,
"10882",0,2882,6148,0,321,667,274,185,473,149,0,0,0,0,0,18,1478,11819,1608,4129,3670,177,182,,
"10883",0,0,0,0,390,0,0,162,0,0,0,0,0,0,0,0,3772,0,0,0,803,,,,
"10884",1374,3027,5584,0,466,874,362,168,63,462,0,446,0,0,0,33,1097,12153,515,4918,2298,68,65,,
"10887",0,0,6341,3109,486,102,63,193,553,122,0,0,0,0,0,0,656,12472,685,5759,2846,135,129,,
"10891",0,0,0,0,200,26,113,317,0,0,0,0,0,0,0,91,1898,9484,0,0,1090,,,,
"10894",2816,0,0,0,0,395,58,286,66,1286,11208,0,0,0,0,0,0,11823,1079,0,2896,,,41,41
"10896",0,5614,0,0,450,21,99,0,0,0,0,0,0,0,0,0,0,0,0,4682,945,44,44,,
"10897",0,0,0,2730,0,630,535,379,0,360,12362,0,0,0,0,0,137,9847,639,0,2658,,,47,40
"10898",6623,3890,0,0,398,1114,524,0,0,378,0,0,0,0,0,0,0,0,0,164,1093,50,54,,
"10904",0,0,0,7488,337,57,217,0,260,309,0,0,0,0,0,0,0,0,0,2054,2234,120,125,,
"10915",0,0,0,0,418,0,0,0,0,0,0,143,0,0,0,0,11824,0,0,0,234,,,,
"10918",0,0,0,0,476,13,175,112,0,0,0,566,0,0,0,15,1368,7326,582,0,3229,57,77,,
"10921",0,0,0,0,222,68,0,0,108,0,0,99,0,0,0,0,0,3743,0,0,1001,42,39,,
"10925",2528,0,3808,0,254,670,0,211,0,985,0,0,0,0,0,0,631,0,0,2012,1348,69,71,,
"10926",0,0,0,0,370,1577,0,0,83,0,0,0,0,0,0,0,899,0,0,0,695,40,41,,
"10927",0,0,0,0,341,0,58,0,0,0,0,624,0,0,0,26,441,8448,788,0,1716,55,53,,
"10930",0,0,0,0,239,0,0,372,0,0,0,0,0,0,0,0,824,12358,0,0,814,,,,
"10931",1674,8484,0,0,241,144,15,148,250,610,0,0,0,0,0,0,451,12336,951,4142,3305,80,73,,
"10932",0,0,0,4988,273,316,0,355,0,0,0,0,11982,0,0,15,0,4263,994,0,2697,70,55,,
"10933",0,0,0,0,315,137,265,120,0,451,0,0,0,19564,0,82,0,0,1207,0,1029,131,129,,
"10935",0,0,0,0,283,7,370,0,519,564,0,674,0,19071,0,15,0,0,686,0,1986,85,84,,
"10936",0,0,0,0,283,616,374,313,0,0,0,849,0,0,0,14,2148,7467,1018,0,2575,55,51,,
"10937",0,0,0,3725,181,599,470,671,0,402,0,0,0,0,0,7,2493,2918,604,4139,8162,228,196,,
"10941",0,0,0,0,226,371,0,247,76,0,0,0,0,0,0,9,306,12060,0,0,1283,40,39,,
"10943",0,0,0,9439,253,1131,326,43,195,143,0,0,0,0,0,23,83,11970,795,4606,4569,293,293,,
"10949",0,0,0,3754,390,65,516,0,973,250,0,0,0,0,0,0,1785,10545,1484,8261,3472,287,292,,
"10955",0,0,0,0,284,0,173,321,0,0,0,0,0,0,0,0,0,12412,0,0,2037,40,41,,
"10957",0,4028,0,0,0,331,745,0,0,549,11193,0,0,0,0,0,0,11943,622,0,2197,,,49,41
"10959",1235,6211,0,0,192,1369,68,105,0,0,0,0,0,0,0,54,2196,0,0,0,955,7,,,
"10961",0,0,0,0,373,0,0,400,0,0,0,698,0,0,0,15,1180,9679,410,0,1753,44,42,,
"10967",0,0,0,0,415,0,0,106,0,0,0,0,0,0,0,0,1597,1194,0,0,925,,,,
"10969",0,0,0,0,329,15,181,0,0,0,0,0,0,0,0,0,0,9500,526,280,1898,169,180,,
"10975",0,2827,0,0,257,1357,258,207,257,0,0,0,0,0,0,7,6512,7394,5860,4154,3587,136,147,,
"10976",953,2970,0,0,178,695,377,405,771,0,0,439,0,0,0,0,741,11889,1508,7636,3349,151,165,,
"10977",1694,0,4667,0,318,153,526,0,443,0,0,0,0,0,0,0,147,11803,573,8084,3278,215,214,,
"10981",0,0,0,0,184,16,41,436,99,564,0,650,0,18421,0,28,0,0,1514,0,2738,98,103,,
"10982",0,7517,0,0,256,65,397,0,569,483,0,0,0,0,0,26,0,12096,859,6873,3709,246,252,,
"10983",0,9046,0,0,320,376,212,235,87,63,0,647,0,0,0,21,234,11796,1272,4340,3497,167,172,,
"10984",0,0,0,0,372,31,167,419,0,0,0,0,0,0,0,9,391,11937,201,0,1987,86,76,,
"10985",0,0,0,0,351,0,0,100,221,0,0,0,0,0,0,0,252,12413,0,33,1394,86,87,,
"10986",3292,0,6295,0,469,90,49,529,520,755,0,0,0,0,0,10,822,11894,1138,4291,3295,160,172,,
"10993",1603,8277,0,0,241,862,740,379,690,115,0,0,0,0,0,0,438,11523,1312,2742,2967,112,114,,
"10996",0,0,0,2143,0,685,154,389,0,535,11052,0,0,0,0,0,1221,10400,928,0,2238,,,47,39
"10997",3334,6610,0,0,460,246,838,291,0,107,0,171,0,0,0,0,2670,11731,515,1837,3592,229,242,,
"11000",0,0,6046,2865,363,117,463,48,0,0,0,0,0,0,0,0,2639,0,0,0,1512,,,,
"11001",0,0,0,0,392,1485,0,106,0,0,0,580,0,0,0,0,1437,10230,118,0,1397,73,85,,
"11002",0,6552,0,0,0,604,93,0,338,817,7948,611,0,0,0,0,226,12414,1121,0,1790,,,41,41
"11009",0,0,0,8437,224,1174,495,0,1297,453,0,0,0,0,0,0,0,12191,1391,4040,3820,168,164,,
"11018",0,0,0,0,226,542,200,0,0,0,0,0,0,0,0,14,466,6497,537,0,933,75,56,,
"11021",0,0,2818,0,0,344,71,289,192,307,11361,0,0,0,0,0,2181,9216,956,0,2980,,,86,79
"11023",0,0,0,0,233,0,0,333,0,0,0,0,0,0,0,0,1426,7018,511,0,758,50,43,,
"11025",0,0,0,5500,409,33,117,0,679,512,0,572,0,0,0,24,104,10273,701,7200,4485,309,302,,
"11026",0,0,0,0,0,0,949,0,0,0,0,0,0,0,2663,0,31914,0,0,0,756,158,156,,
"11028",0,0,0,0,330,23,401,83,122,582,0,0,0,24745,0,0,0,0,923,0,966,49,57,,
"11029",0,0,0,9956,0,832,465,927,0,606,4011,0,0,0,0,0,0,10435,748,0,2059,,,39,39
"11032",0,0,6150,0,322,287,587,748,582,519,0,0,0,0,0,17,488,12941,1019,6209,2640,195,170,,
"11033",0,0,0,0,226,823,37,0,0,0,0,0,0,0,0,0,0,9250,0,146,1537,58,67,,
"11035",0,0,0,0,350,0,0,96,266,0,0,0,0,0,0,0,0,11208,0,380,1614,53,65,,
"11038",0,0,2530,0,370,534,517,780,0,620,0,472,0,0,0,0,6650,12328,777,4996,2360,123,116,,
"11040",6100,0,0,0,162,335,208,0,268,533,0,0,0,0,0,0,0,0,0,2450,1654,83,83,,
"11044",0,0,0,5431,239,80,348,85,412,278,0,0,0,0,0,0,1218,6992,1047,8626,2940,153,167,,
"11046",0,0,0,0,182,34,172,0,0,0,0,748,0,0,0,0,0,12018,0,0,1892,,,,
"11050",0,0,0,5231,352,380,522,391,181,0,0,0,0,0,0,0,1289,0,0,4449,561,39,39,,
"11051",10900,0,0,0,466,954,339,0,0,0,0,0,0,0,0,0,0,0,0,0,398,,,,
"11056",1185,4396,0,0,433,373,432,502,117,0,0,0,0,0,0,18,2670,10941,944,5853,3292,89,106,,
"11057",0,0,0,0,426,9,136,0,0,0,0,0,0,0,0,52,957,0,0,0,2880,83,84,,
"11061",0,0,0,0,512,93,0,48,0,0,0,0,0,0,0,69,2284,0,0,0,2055,8,,,
"11065",6675,3866,0,0,453,68,0,0,41,0,0,0,0,0,0,7,0,0,0,521,1201,53,69,,
"11066",0,0,0,6601,308,23,359,0,59,0,0,0,0,0,0,0,0,0,0,3692,1239,41,40,,
"11067",0,0,9063,0,464,571,370,0,0,0,0,0,0,0,0,0,328,0,0,0,1397,9,,,
"11068",3268,0,6750,0,294,420,315,134,356,834,0,319,0,0,0,8,0,12164,1308,3816,3539,127,143,,
"11069",0,0,6659,2363,440,434,311,0,474,798,0,670,0,0,0,0,1137,9913,1346,2496,3492,132,128,,
"11070",6689,2856,0,0,463,112,463,134,0,0,0,0,0,0,0,0,482,0,0,0,1737,,,,
"11074",0,0,0,0,257,317,261,61,0,0,0,0,0,0,0,8,1617,0,0,0,2189,43,44,,
"11080",0,0,7498,3154,342,438,270,0,0,560,0,113,0,0,0,7,749,0,0,0,509,,,,
"11081",4225,5520,0,0,241,154,131,0,212,0,0,0,0,0,0,0,0,0,0,0,2242,148,152,,
"11083",0,2808,0,0,314,334,1161,0,374,525,0,0,0,0,0,121,11215,12329,1047,228,3130,117,120,,
"11084",2075,0,0,0,0,91,184,332,98,717,12887,0,0,0,0,16,0,12331,794,0,2568,,,48,39
"11085",0,0,0,0,242,0,0,213,152,0,0,682,0,0,0,22,25,10038,0,0,2000,103,83,,
"11086",2952,0,7148,0,208,982,179,0,42,0,0,0,0,0,0,0,0,0,0,991,731,108,106,,
"11089",3201,6221,0,0,230,765,345,74,72,271,0,0,0,0,0,0,480,12302,893,4937,3362,128,125,,
"11091",0,0,0,0,332,0,0,484,0,0,0,455,0,0,0,0,294,10254,0,0,1852,38,39,,
"11096",0,0,0,0,229,8,354,73,96,456,0,0,0,19460,0,0,667,0,945,0,1226,179,169,,
"11097",0,9418,0,0,321,921,393,223,202,659,0,473,0,0,0,23,713,10573,686,4426,3541,191,189,,
"11098",0,0,0,0,217,130,0,197,0,0,0,654,0,0,0,14,0,6848,211,0,1181,60,55,,
"11100",0,0,0,0,244,0,0,777,74,0,0,0,0,0,0,16,2263,10157,978,0,932,78,70,,
"11107",0,0,0,0,242,0,0,41,89,0,0,296,0,0,0,9,555,10285,363,0,804,58,60,,
"11111",5660,3412,0,0,486,95,602,0,0,0,0,0,0,0,0,0,0,0,0,536,1522,86,77,,
"11116",0,0,0,7452,0,472,328,280,0,600,7804,0,0,0,0,0,0,10555,688,0,2751,,,47,40
"11120",0,0,0,0,431,21,64,0,0,0,0,82,0,0,0,0,1339,0,0,0,3068,,,,
"11123",0,0,0,0,202,0,0,431,0,0,0,714,0,0,0,16,814,10382,0,0,767,,,,
"11129",0,0,0,0,277,0,0,315,122,0,0,615,0,0,0,0,2230,10172,0,0,1000,110,100,,
"11130",0,0,6465,3112,245,246,0,377,0,725,0,0,0,0,0,73,1305,0,0,0,1601,,,,
"11136",0,0,5656,0,230,159,351,130,82,349,0,0,0,0,0,143,379,12488,919,6747,3345,223,213,,
"11137",2173,3054,0,0,379,125,130,81,0,462,0,0,0,0,0,0,2603,0,0,0,4900,39,41,,
"11138",1735,0,5914,0,213,147,455,532,451,159,0,0,0,0,0,7,0,12426,698,5004,3196,126,131,,
"11143",0,0,0,0,7,0,0,0,0,0,0,0,0,0,1722,0,0,0,0,0,34016,91,84,,
"11144",0,0,6193,0,427,1055,216,417,0,338,0,536,0,0,0,0,2308,10167,771,6261,3632,250,256,,
"11148",0,0,0,10555,442,598,439,67,0,583,0,0,0,0,0,0,0,0,0,0,1064,,,,
"11149",1641,5375,0,0,225,599,385,911,0,813,0,0,0,0,0,0,951,12598,1190,5005,2469,163,168,,
"11150",0,0,0,9672,0,140,630,0,78,665,5808,0,0,0,0,0,0,10500,763,0,1841,,,42,42
"11153",0,0,0,0,463,0,0,286,0,0,0,0,0,0,0,37,319,11779,289,0,1238,58,85,,
"11154",0,2450,5697,0,256,850,370,325,65,835,0,639,0,0,0,7,2167,10866,1165,2232,5509,139,161,,
"11160",0,0,0,0,0,227,0,318,0,0,1191,0,0,0,0,7,0,11761,0,0,1129,,,46,39
"11165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1781,0,0,0,0,0,33692,83,84,,
"11166",0,0,8500,0,314,852,953,335,0,263,0,476,0,0,0,0,647,12742,4146,2061,2127,128,127,,
"11169",0,0,0,0,0,87,0,328,0,0,774,0,0,0,0,0,0,10567,250,0,984,,,46,39
"11170",0,0,0,0,374,0,0,248,74,0,0,0,0,0,0,7,916,11946,129,626,1478,133,126,,
"11171",0,0,0,0,336,92,0,0,58,0,0,0,0,0,0,24,0,6695,742,0,1951,107,100,,
"11172",0,0,0,0,222,0,0,218,0,0,0,672,0,0,0,0,1922,10125,0,0,1233,,,,
"11175",9512,0,0,0,321,172,209,0,0,435,0,0,0,0,0,154,624,0,0,220,1585,75,71,,
"11176",0,0,0,0,232,10,701,504,306,552,0,0,0,23408,0,7,0,0,806,0,980,93,101,,
"11179",0,0,0,0,462,530,0,0,444,0,0,0,0,0,0,22,236,5791,625,972,1635,109,114,,
"11180",0,2737,6709,0,450,642,158,451,0,518,0,0,0,0,0,0,0,0,0,181,2314,57,56,,
"11181",0,0,0,9486,142,97,0,0,224,352,0,0,0,0,0,0,0,0,0,1414,1453,58,61,,
"11182",0,0,0,0,311,618,0,0,342,0,0,0,0,0,0,8,0,9619,240,0,2638,137,166,,
"11186",0,0,3128,0,284,312,268,1151,447,713,0,0,0,0,0,6,2821,12664,1077,6369,3047,179,170,,
"11191",0,0,9409,0,309,154,371,615,564,453,0,0,0,0,0,11,534,12617,1351,3550,2808,126,117,,
"11192",0,0,9810,0,221,530,657,819,408,757,0,0,0,0,0,24,1806,12356,1085,98,4661,194,183,,
"11193",0,0,0,8185,178,95,1116,566,0,702,0,0,0,0,0,9,228,11914,6487,0,2312,83,70,,
"11197",0,0,0,0,0,0,0,75,0,0,2583,0,0,0,0,0,0,4163,0,0,1289,,,,
"11199",1360,0,6138,0,346,450,52,59,430,860,0,533,0,0,0,26,636,12458,1676,4455,2947,218,204,,
"11201",3894,5455,0,0,321,107,605,0,0,614,812,0,7210,0,0,20,0,10395,1550,0,2227,41,71,,
"11203",0,0,0,0,351,9,541,0,0,0,0,0,0,0,0,0,0,12432,0,0,1854,41,40,,
"11206",0,0,0,0,368,0,0,350,0,0,0,754,0,0,0,16,678,9563,0,0,1824,,,,
"11209",0,0,5133,0,394,699,427,182,0,0,0,389,0,0,0,22,510,12064,1107,7972,3277,225,256,,
"11213",0,0,0,0,362,0,0,165,268,0,0,592,0,0,0,7,186,9976,582,112,2317,149,151,,
"11216",0,0,0,0,302,1058,288,126,0,0,0,0,0,0,0,8,0,10743,664,0,1598,52,51,,
"11218",0,0,0,0,404,0,0,384,0,0,0,608,0,0,0,0,0,10601,140,0,1053,134,122,,
"11219",0,0,0,0,276,68,0,0,109,0,0,0,0,0,0,16,0,10301,0,668,1517,55,62,,
"11221",0,6857,0,0,0,511,472,241,746,655,6784,0,0,0,0,0,0,11895,969,0,2964,,,80,80
"11225",0,0,0,7404,471,60,0,0,62,364,0,0,0,0,0,0,0,0,0,2116,1866,57,59,,
"11226",0,0,0,0,237,67,58,114,81,0,0,0,0,0,0,16,180,8311,818,864,1309,109,107,,
"11228",0,0,0,9572,325,718,165,0,0,717,0,0,0,0,0,0,0,0,0,32,1091,83,80,,
"11229",0,7239,0,0,377,1515,503,382,0,0,0,0,0,0,0,14,0,0,0,2635,825,39,38,,
"11230",0,0,0,0,460,39,115,0,76,0,0,0,0,0,0,0,2891,0,0,0,1452,57,71,,
"11231",0,0,0,0,453,430,0,180,0,0,0,0,0,0,0,14,1595,3907,958,0,5020,55,51,,
"11232",0,0,0,0,254,0,0,134,182,0,0,91,0,0,0,8,2093,3032,0,0,642,45,39,,
"11234",0,0,0,0,164,14,143,258,0,0,0,0,0,0,0,0,1536,9734,0,0,1293,,,,
"11241",0,0,0,0,0,339,190,0,0,0,2187,0,0,0,0,0,0,11376,460,0,1018,,,46,41
"11242",0,0,6574,0,439,516,383,804,513,446,0,0,0,0,0,38,3025,9497,881,5863,3560,192,205,,
"11245",2683,6642,0,0,174,1700,779,413,0,559,0,678,14647,0,0,18,0,1930,532,0,2519,42,42,,
"11251",0,0,0,0,33324,0,0,0,0,0,0,0,0,0,1705,0,0,0,0,0,490,81,81,,
"11252",0,0,0,0,319,0,0,553,0,0,0,0,0,0,0,9,104,11485,0,0,1598,46,48,,
"11253",0,0,0,0,380,14,66,84,0,0,0,365,0,0,0,8,541,10758,0,0,1029,,,,
"11257",0,0,0,0,325,0,0,43,178,0,0,616,0,0,0,0,0,10994,63,0,1626,118,118,,
"11260",0,0,0,0,0,580,107,63,0,0,3181,673,0,0,0,913,684,12296,298,0,2310,,,41,41
"11261",0,0,0,0,468,375,0,241,0,0,0,0,0,0,0,17,0,3291,515,0,1562,47,47,,
"11262",0,0,0,0,412,0,0,442,0,0,0,0,0,0,0,9,398,10243,0,0,1049,,,,
"11265",0,0,0,9429,457,310,46,79,0,584,0,0,0,0,0,14,904,0,0,76,1557,77,53,,
"11267",0,0,0,0,283,572,0,0,242,0,0,498,0,0,0,18,0,9743,0,178,1670,141,133,,
"11269",0,0,2465,0,285,187,0,572,494,162,0,0,0,0,0,22,2324,12173,526,6795,5586,245,247,,
"11275",2616,0,0,0,344,2132,175,275,385,497,0,402,0,0,0,17,11093,10949,707,0,3392,149,140,,
"11278",0,0,0,7968,0,142,326,166,104,574,7352,0,0,0,0,0,0,10839,872,0,2566,,,42,42
"11279",0,0,0,0,0,665,0,94,0,0,1713,0,0,0,0,0,0,10711,733,0,1280,,,39,39
"11286",0,0,0,0,595,0,0,106,0,0,0,0,0,0,0,0,2343,0,0,0,963,40,40,,
"11289",0,0,0,0,352,9,183,0,0,0,0,0,0,0,0,0,1626,0,0,0,1441,40,39,,
"11292",0,0,0,0,400,27,372,447,0,0,0,570,0,0,0,7,520,10035,949,0,1593,58,54,,
"11296",0,0,8378,0,322,1028,383,51,37,419,0,485,0,0,0,0,1126,12291,925,5327,2206,113,127,,
"11297",0,0,9288,0,421,877,170,324,382,725,0,0,0,0,0,0,664,11899,824,4121,2927,216,214,,
"11301",0,0,0,0,318,21,321,0,0,0,0,110,0,0,0,0,1241,0,0,0,2880,43,42,,
"11303",0,0,0,0,0,0,0,0,269,0,224,488,0,0,0,0,0,10094,0,0,843,,,39,39
"11308",0,0,0,0,188,1145,311,78,0,1251,0,0,0,0,0,37,4449,6945,904,6509,5388,266,298,,
"11311",0,0,0,0,0,346,76,90,0,0,1791,379,0,0,0,0,0,6073,0,0,838,,,,
"11312",0,0,0,0,426,1512,0,152,0,0,0,0,0,0,0,88,1087,0,0,0,852,7,,,
"11314",0,0,0,0,352,19,82,300,0,0,0,597,0,0,0,0,217,9909,532,0,1148,43,44,,
"11317",0,0,6994,3107,0,744,523,518,0,599,4490,0,0,0,0,0,0,12680,773,0,1627,,,48,41
"11319",1827,0,4949,0,272,83,464,0,0,0,0,0,0,0,0,0,0,0,0,0,4727,44,48,,
"11320",0,8690,0,0,470,160,237,0,413,486,0,0,0,0,0,8,397,12349,4636,1154,3608,268,272,,
"11328",0,0,0,7036,162,715,231,0,235,633,0,0,0,0,0,89,2787,9892,1175,4243,3167,188,174,,
"11331",0,0,0,0,156,62,0,337,89,0,0,531,0,0,0,14,65,9173,0,0,1616,41,39,,
"11334",0,0,0,0,501,100,0,77,0,0,0,50,0,0,0,14,975,0,0,0,3026,41,41,,
"11339",0,0,0,2417,260,55,352,217,146,746,0,401,0,0,0,17,0,10196,4892,4153,6278,96,94,,
"11341",0,2714,6166,0,262,365,268,282,681,611,0,508,0,0,0,112,1104,11852,530,3122,3519,206,188,,
"11345",2654,4020,0,0,201,149,560,0,0,492,0,80,0,0,0,0,0,0,0,2367,2274,124,130,,
"11347",2499,0,4670,0,456,515,0,551,181,421,0,0,0,0,0,13,504,11620,695,6585,2478,140,143,,
"11354",1635,4571,0,0,261,97,488,386,529,596,0,380,0,0,0,16,2734,11952,671,4520,3081,138,146,,
"11355",0,6416,0,0,263,1226,118,383,188,252,0,0,0,0,0,31,3553,9912,548,3696,5251,98,100,,
"11359",0,0,0,0,370,0,182,0,219,0,0,0,0,0,0,0,2599,1760,414,0,1225,101,98,,
"11362",0,0,0,0,193,0,0,360,0,0,0,0,0,0,0,26,555,11351,79,0,1855,139,120,,
"11363",0,0,0,0,292,239,0,0,0,0,0,0,0,0,0,0,2652,0,0,0,592,,,,
"11364",0,0,0,5342,365,518,1046,288,210,226,0,0,0,0,0,0,1651,10073,783,7739,2616,201,204,,
"11366",0,0,6590,2801,302,105,52,0,0,0,0,0,0,0,0,0,0,0,0,956,2420,67,66,,
"11369",0,0,9354,0,432,50,0,622,50,629,0,653,0,0,0,26,1535,12224,1066,3988,2728,87,75,,
"11372",0,0,0,5321,395,237,845,0,811,465,0,0,0,0,0,27,0,10481,5673,2392,2640,197,209,,
"11377",0,0,0,0,453,0,0,0,0,0,0,0,0,0,0,0,1511,7329,0,0,572,,,,
"11378",0,0,0,0,351,0,254,246,0,0,0,275,0,0,0,62,1378,10654,582,0,1361,50,48,,
"11383",0,0,13135,0,7,19,0,213,0,0,0,0,0,0,8714,0,0,0,0,0,745,39,39,,
"11388",0,0,0,0,246,14,94,50,0,0,0,728,0,0,0,8,2169,10970,0,0,1444,,,,
"11396",0,0,0,0,7,18,0,695,0,0,0,0,0,0,3324,0,233,255,0,0,32948,122,123,14,
"11403",0,0,0,4674,322,55,84,0,0,586,0,0,0,0,0,94,2286,0,0,2868,1976,99,109,,
"11404",0,0,0,8490,192,404,71,0,283,594,0,0,0,0,0,0,1956,0,0,0,1393,40,39,,
"11414",0,0,0,9186,345,1044,334,81,215,620,0,646,0,0,0,0,1640,11515,1447,2157,2876,108,106,,
"11420",1562,1148,0,0,220,1259,178,328,73,360,0,400,0,0,0,30,2630,10767,442,3873,9035,81,81,,
"11422",0,0,0,5887,420,1919,338,180,366,429,0,613,0,0,0,0,5065,9907,551,3397,3417,113,108,,
"11424",0,0,0,0,403,53,0,24,71,0,0,0,0,0,0,7,0,10148,485,133,2326,109,116,,
